time_tick,gyr_X_value,gyr_Y_value,gyr_Z_value
19.549964,-0.000366,0.007494,0.009554
19.589960,-0.001297,0.011214,0.013252
19.619953,0.010531,-0.001720,0.009191
19.649947,0.009747,-0.009693,0.007826
19.689938,0.004153,-0.003972,0.008672
19.719932,0.017470,-0.004132,0.015366
19.749926,0.001887,-0.009926,0.014469
19.789917,0.007183,-0.002011,0.009251
19.819911,0.009542,0.000281,0.015600
19.849904,0.009031,0.017399,0.008200
19.889896,0.013642,-0.008492,0.010717
19.919890,0.016724,-0.006384,-0.000712
19.949883,0.012400,0.007104,0.010091
19.989875,0.010649,0.002408,0.007218
20.022369,0.015462,-0.005222,0.011229
20.062360,0.008311,-0.010808,0.007218
20.092354,0.006595,-0.008971,0.004735
20.122348,0.010293,0.006902,0.006351
20.162339,0.013781,-0.000135,0.002334
20.192333,0.010392,-0.011386,-0.005312
20.222326,0.017721,-0.001660,0.011275
20.262318,0.009784,0.006879,0.009234
20.292312,0.002775,0.028220,0.008502
20.322305,0.012790,0.038968,0.011463
20.362297,0.008248,0.009573,0.006335
20.392290,0.010200,-0.009117,0.010503
20.422284,0.019984,-0.006812,0.016669
20.462276,0.013576,0.001617,0.021017
20.492269,0.023347,0.007625,0.028089
20.522263,0.011963,0.011219,0.021887
20.552255,0.012026,0.017043,0.005639
20.582249,0.016113,0.001012,0.013750
20.622240,0.030567,0.007025,-0.006616
20.652234,0.036249,-0.025718,-0.006937
20.682227,0.030456,-0.042330,-0.018230
20.722219,0.021816,0.011090,0.005653
20.752213,0.012994,0.044221,-0.006309
20.782206,0.016974,0.034555,0.001218
20.822198,0.019387,0.033032,0.000621
20.852191,0.022302,0.014718,0.003218
20.882185,0.022508,0.001407,0.007857
20.922177,0.024852,-0.000096,0.013365
20.952170,0.003700,-0.013212,0.012932
20.982164,0.009870,-0.021727,0.009861
21.022155,-0.002537,-0.010637,0.005569
21.052149,0.008906,0.003979,0.015021
21.082143,-0.007438,0.024372,0.020297
21.122134,0.000154,0.037522,0.005639
21.152128,-0.004139,0.030000,-0.011708
21.182122,0.005312,0.032117,-0.020524
21.222113,0.017639,0.003657,-0.011210
21.252107,0.016338,-0.034967,0.017757
21.282100,-0.005626,-0.057536,0.030916
21.322092,-0.003286,-0.060739,0.039633
21.352085,0.013656,-0.002981,0.038596
21.382079,0.009620,0.038138,0.016096
21.422071,0.016803,0.051073,-0.002092
21.452064,0.021145,0.045876,0.015602
21.482058,0.023564,0.021869,0.006439
21.522049,0.018171,-0.023789,0.003595
21.552043,0.015080,-0.026626,0.011325
21.582033,0.018943,-0.021961,0.009741
21.622024,-0.002057,-0.021519,0.012280
21.652018,0.007270,-0.010880,0.021909
21.682012,0.011583,-0.003910,0.012853
21.722003,0.025252,-0.014974,-0.002659
21.751997,0.008384,-0.018892,-0.016383
21.781990,-0.004658,0.013352,-0.018451
21.821982,-0.004280,0.030095,-0.017593
21.851975,-0.007694,0.002835,-0.011686
21.881969,0.012292,-0.016993,0.000166
